S1_Pre,S1_T1,S1_T2,S1_T3,S1_T4,S1_T5,S1_T5_V2,S2_Pre,S2_T1,S2_T2,S2_T3,S2_T4,S2_T5,S3_Pre,S3_T1,S3_T2,S3_T3,S3_T4,S3_T5,S4_Pre,S4_T1_V2,S4_T2,S4_T3,S4_T4,S4_T5,Time
,0.199401855,0.002075195,,,,,0.789299011,,,,,,,,,,,,,,,,,,12.94
,0.18901825,-0.002082825,,,,,0.739448547,,,,,,,,,,,,,,,,,,12.96
,0.081008911,0.006225586,,,,,0.664672852,,,,,,,,,,,,,,,,,,12.98
,0.020774841,0.006225586,,,,,0.637664795,,,,,,,,,,,,,,,,,,13
,-0.006233215,0.008308411,,,,,0.6355896,,,,,,,,,,,,,,,,,,13.02
,-0.012458801,0.006225586,,,,,0.652206421,,,,,,,,,,,,,,,,,,13.04
,-0.022850037,0.004150391,,,,,0.591972351,,,,,,,,,,,,,,,,,,13.06
,-0.016616821,0.004150391,,,,,0.434112549,,,,,,,,,,,,,,,,,,13.08
,-0.024925232,0.004150391,,,,,0.276252747,,,,,,,,,,,,,,,,,,13.1
,-0.020767212,0.004150391,,,,,0.180702209,,,,,,,,,,,,,,,,,,13.12
,-0.022850037,0.006225586,,,,,0.197319031,,,,,,,,,,,,,,,,,,13.14
,-0.024925232,0.004150391,,,,,0.282485962,,,,,,,,,,,,,,,,,,13.16
,-0.022850037,0.006225586,,,,,0.3904953,,,,,,,,,,,,,,,,,,13.18
,-0.020767212,0.004150391,,,,,0.517196655,,,,,,,,,,,,,,,,,,13.2
,-0.018692017,0.006225586,,,,,0.660514832,,,,,,,,,,,,,,,,,,13.22
,-0.024925232,0.008308411,,,,,0.77268219,,,,,,,,,,,,,,,,,,13.24
,-0.022850037,0.010383606,,,,,0.799682617,,,,,,,,,,,,,,,,,,13.26
,-0.024925232,0.006225586,,,,,0.826683044,,,,,,,,,,,,,,,,,,13.28
,-0.020767212,0.004150391,,,,,0.899383545,,,,,,,,,,,,,,,,,,13.3
,-0.016616821,0.004150391,,,,,1.007392883,,,,,,,,,,,,,,,,,,13.32
,-0.014541626,0.047767639,,,,,1.140327454,,,,,,,,,,,,,,,,,,13.34
,-0.022850037,0.116317749,,,,,1.258720398,,,,,,,,,,,,,,,,,,13.36
,-0.016616821,0.135009766,,,,,1.329345703,,,,,,,,,,,,,,,,,,13.38
,-0.022850037,0.143318176,,,,,1.393730164,,,,,,,,,,,,,,,,,,13.4
,-0.020767212,0.141242981,,,,,1.47681427,,,,,,,,,,,,,,,,,,13.42
,-0.024925232,0.147468567,,,,,1.534973145,,,,,,,,,,,,,,,,,,13.44
,-0.022850037,0.149551392,,,,,1.522514343,,,,,,,,,,,,,,,,,,13.46
,-0.022850037,0.145393372,,,,,1.485122681,,,,,,,,,,,,,,,,,,13.48
,-0.027000427,0.147468567,,,,,1.402038574,,,,,,,,,,,,,,,,,,13.5
,-0.027000427,0.147468567,,,,,1.291954041,,,,,,,,,,,,,,,,,,13.52
,-0.022850037,0.137084961,,,,,1.246261597,,,,,,,,,,,,,,,,,,13.54
,-0.024925232,0.12877655,,,,,1.240028381,,,,,,,,,,,,,,,,,,13.56
,-0.020767212,0.13293457,,,,,1.233795166,,,,,,,,,,,,,,,,,,13.58
,-0.016616821,0.122543335,,,,,1.235870361,,,,,,,,,,,,,,,,,,13.6
,-0.022850037,0.12462616,,,,,1.244178772,,,,,,,,,,,,,,,,,,13.62
,-0.022850037,0.122543335,,,,,1.277412415,,,,,,,,,,,,,,,,,,13.64
,-0.022850037,0.12046814,,,,,1.298187256,,,,,,,,,,,,,,,,,,13.66
,-0.027000427,0.122543335,,,,,1.279495239,,,,,,,,,,,,,,,,,,13.68
,-0.024925232,0.103851318,,,,,1.248336792,,,,,,,,,,,,,,,,,,13.7
,-0.024925232,0.074775696,,,,,1.190177917,,,,,,,,,,,,,,,,,,13.72
,-0.027000427,0.039459229,,,,,1.0987854,,,,,,,,,,,,,,,,,,13.74
,-0.031158447,0.016616821,,,,,0.947158813,,,,,,,,,,,,,,,,,,13.76
,-0.024925232,0.010383606,,,,,0.851608276,,,,,,,,,,,,,,,,,,13.78
,-0.024925232,0.014533997,,,,,0.861991882,,,,,,,,,,,,,,,,,,13.8
,-0.022850037,0.031150818,,,,,0.940925598,,,,,,,,,,,,,,,,,,13.82
,-0.027000427,0.062309265,,,,,1.036468506,,,,,,,,,,,,,,,,,,13.84
,-0.024925232,0.06023407,,,,,1.109169006,,,,,,,,,,,,,,,,,,13.86
,-0.016616821,0.054000854,,,,,1.173561096,,,,,,,,,,,,,,,,,,13.88
,-0.020767212,0.070617676,,,,,1.202636719,,,,,,,,,,,,,,,,,,13.9
,-0.024925232,0.087234497,,,,,1.173561096,,,,,,,,,,,,,,,,,,13.92
,-0.027000427,0.103851318,,,,,1.109169006,,,,,,,,,,,,,,,,,,13.94
,-0.029075623,0.110084534,,,,,1.09047699,,,,,,,,,,,,,,,,,,13.96
,-0.022850037,0.12462616,,,,,1.144477844,,,,,,,,,,,,,,,,,,13.98
,-0.020767212,0.151626587,,,,,1.167327881,,,,,,,,,,,,,,,,,,14
,-0.020767212,0.164085388,,,,,1.138252258,,,,,,,,,,,,,,,,,,14.02
,-0.029075623,0.178627014,,,,,1.102935791,,,,,,,,,,,,,,,,,,14.04
,-0.022850037,0.216018677,,,,,1.09047699,,,,,,,,,,,,,,,,,,14.06
,-0.022850037,0.25756073,,,,,1.055168152,,,,,,,,,,,,,,,,,,14.08
,-0.024925232,0.270019531,,,,,0.940925598,,,,,,,,,,,,,,,,,,14.1
,-0.024925232,0.25340271,,,,,0.824607849,,,,,,,,,,,,,,,,,,14.12
,-0.020767212,0.234710693,,,,,0.735290527,,,,,,,,,,,,,,,,,,14.14
,-0.022850037,0.218093872,,,,,0.668823242,,,,,,,,,,,,,,,,,,14.16
,-0.022850037,0.191093445,,,,,0.596122742,,,,,,,,,,,,,,,,,,14.18
,-0.024925232,0.139160156,,,,,0.554580688,,,,,,,,,,,,,,,,,,14.2
,-0.020767212,0.099700928,,,,,0.537963867,,,,,,,,,,,,,,,,,,14.22
,-0.029075623,0.12046814,,,,,0.525505066,,,,,,,,,,,,,,,,,,14.24
,-0.024925232,0.18901062,,,,,0.502655029,,,,,,,,,,,,,,,,,,14.26
,-0.018692017,0.230552673,,,,,0.461112976,,,,,,,,,,,,,,,,,,14.28
,-0.020767212,0.247169495,,,,,0.392570496,,,,,,,,,,,,,,,,,,14.3
,-0.020767212,0.240943909,,,,,0.371795654,,,,,,,,,,,,,,,,,,14.32
,-0.031158447,0.234710693,,,,,0.392570496,,,,,,,,,,,,,,,,,,14.34
,-0.027000427,0.234710693,,,,,0.411262512,,,,,,,,,,,,,,,,,,14.36
,-0.020767212,0.213935852,,,,,0.3904953,,,,,,,,,,,,,,,,,,14.38
,-0.022850037,0.174476624,,,,,0.309486389,,,,,,,,,,,,,,,,,,14.4
,-0.029075623,0.122543335,,,,,0.211860657,,,,,,,,,,,,,,,,,,14.42
,-0.027000427,0.085159302,,,,,0.112159729,,,,,,,,,,,,,,,,,,14.44
,-0.033233643,0.062309265,,,,,0.039459229,,,,,,,,,,,,,,,,,,14.46
,-0.020767212,0.074775696,,,,,0.010383606,,,,,,,,,,,,,,,,,,14.48
,-0.027000427,0.101776123,,,,,-0.002082825,,,,,,,,,,,,,,,,,,14.5
,-0.031158447,0.130851746,,,,,-0.014541626,,,,,,,,,,,,,,,,,,14.52
,-0.022850037,0.164085388,,,,,-0.012466431,,,,,,,,,,,,,,,,,,14.54
,-0.027000427,0.182785034,,,,,-0.016616821,,,,,,,,,,,,,,,,,,14.56
,-0.018692017,0.176551819,,,,,-0.010391235,,,,,,,,,,,,,,,,,,14.58
,-0.020767212,0.141242981,,,,,-0.012466431,,,,,,,,,,,,,,,,,,14.6
,-0.027000427,0.093467712,,,,,-0.010391235,,,,,,,,,,,,,,,,,,14.62
,-0.027000427,0.062309265,,,,,-0.012466431,,,,,,,,,,,,,,,,,,14.64
,-0.031158447,0.039459229,,,,,-0.008308411,,,,,,,,,,,,,,,,,,14.66
,-0.022850037,0.037384033,,,,,-0.010391235,,,,,,,,,,,,,,,,,,14.68
,-0.031158447,0.047767639,,,,,-0.012466431,,,,,,,,,,,,,,,,,,14.7
,-0.024925232,0.091392517,,,,,-0.016616821,,,,,,,,,,,,,,,,,,14.72
,-0.029075623,0.137084961,,,,,-0.006233215,,,,,,,,,,,,,,,,,,14.74
,-0.024925232,0.155776978,,,,,-0.006233215,,,,,,,,,,,,,,,,,,14.76
,-0.018692017,0.168243408,,,,,-0.014541626,,,,,,,,,,,,,,,,,,14.78
,-0.020767212,0.172393799,,,,,-0.016616821,,,,,,,,,,,,,,,,,,14.8
,-0.024925232,0.168243408,,,,,-0.014541626,,,,,,,,,,,,,,,,,,14.82
,-0.018692017,0.153701782,,,,,-0.010391235,,,,,,,,,,,,,,,,,,14.84
,-0.029075623,0.141242981,,,,,-0.006233215,,,,,,,,,,,,,,,,,,14.86
,-0.031158447,0.139160156,,,,,-0.012466431,,,,,,,,,,,,,,,,,,14.88
,-0.024925232,0.130851746,,,,,-0.010391235,,,,,,,,,,,,,,,,,,14.9
,-0.027000427,0.12462616,,,,,-0.014541626,,,,,,,,,,,,,,,,,,14.92
,-0.020767212,0.12046814,,,,,-0.016616821,,,,,,,,,,,,,,,,,,14.94
,-0.022850037,0.135009766,,,,,-0.016616821,,,,,,,,,,,,,,,,,,14.96
,-0.016616821,0.126701355,,,,,-0.012466431,,,,,,,,,,,,,,,,,,14.98
,-0.020767212,0.112159729,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15
,-0.024925232,0.062309265,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.02
,-0.024925232,0.031150818,,,,,-0.016616821,,,,,,,,,,,,,,,,,,15.04
,-0.016616821,0.012458801,,,,,-0.016616821,,,,,,,,,,,,,,,,,,15.06
,-0.018692017,0.004150391,,,,,-0.008308411,,,,,,,,,,,,,,,,,,15.08
,-0.027000427,0.002075195,,,,,-0.010391235,,,,,,,,,,,,,,,,,,15.1
,-0.022850037,0.008308411,,,,,-0.012466431,,,,,,,,,,,,,,,,,,15.12
,-0.018692017,0.002075195,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.14
,-0.020767212,0.004150391,,,,,-0.012466431,,,,,,,,,,,,,,,,,,15.16
,-0.020767212,0.006225586,,,,,-0.010391235,,,,,,,,,,,,,,,,,,15.18
,-0.022850037,0.010383606,,,,,-0.010391235,,,,,,,,,,,,,,,,,,15.2
,-0.024925232,0.008308411,,,,,-0.012466431,,,,,,,,,,,,,,,,,,15.22
,-0.024925232,0.004150391,,,,,-0.008308411,,,,,,,,,,,,,,,,,,15.24
,-0.020767212,0.004150391,,,,,-0.012466431,,,,,,,,,,,,,,,,,,15.26
,-0.022850037,-0.002082825,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.28
,-0.012458801,0.002075195,,,,,-0.010391235,,,,,,,,,,,,,,,,,,15.3
,-0.022850037,0.004150391,,,,,-0.008308411,,,,,,,,,,,,,,,,,,15.32
,-0.020767212,-0.00415802,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.34
,-0.018692017,0.006225586,,,,,-0.016616821,,,,,,,,,,,,,,,,,,15.36
,-0.020767212,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.38
,-0.027000427,0.002075195,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.4
,-0.022850037,0.002075195,,,,,-0.020774841,,,,,,,,,,,,,,,,,,15.42
,-0.024925232,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.44
,-0.024925232,-0.002082825,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.46
,-0.027000427,0.006225586,,,,,-0.016616821,,,,,,,,,,,,,,,,,,15.48
,-0.031158447,5.55E-17,,,,,-0.020774841,,,,,,,,,,,,,,,,,,15.5
,-0.027000427,0.004150391,,,,,-0.022850037,,,,,,,,,,,,,,,,,,15.52
,-0.031158447,0.006225586,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.54
,-0.031158447,5.55E-17,,,,,-0.016616821,,,,,,,,,,,,,,,,,,15.56
,-0.029075623,0.004150391,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.58
,-0.027000427,0.008308411,,,,,-0.022850037,,,,,,,,,,,,,,,,,,15.6
,-0.027000427,0.004150391,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.62
,-0.022850037,0.002075195,,,,,-0.024925232,,,,,,,,,,,,,,,,,,15.64
,-0.024925232,0.010383606,,,,,-0.020774841,,,,,,,,,,,,,,,,,,15.66
,-0.029075623,0.008308411,,,,,-0.022850037,,,,,,,,,,,,,,,,,,15.68
,-0.027000427,0.010383606,,,,,-0.022850037,,,,,,,,,,,,,,,,,,15.7
,-0.018692017,0.087234497,,,,,-0.018699646,,,,,,,,,,,,,,,,,,15.72
,-0.024925232,0.274177551,,,,,-0.020774841,,,,,,,,,,,,,,,,,,15.74
,-0.029075623,0.367645264,,,,,-0.022850037,,,,,,,,,,,,,,,,,,15.76
,-0.033233643,0.413337708,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.78
,-0.022850037,0.438262939,,,,,-0.016616821,,,,,,,,,,,,,,,,,,15.8
,-0.027000427,0.459037781,,,,,-0.010391235,,,,,,,,,,,,,,,,,,15.82
,-0.031158447,0.469421387,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.84
,-0.029075623,0.463188171,,,,,-0.020774841,,,,,,,,,,,,,,,,,,15.86
,-0.027000427,0.454879761,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.88
,-0.031158447,0.448654175,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.9
,-0.035308838,0.434112549,,,,,-0.014541626,,,,,,,,,,,,,,,,,,15.92
,-0.033233643,0.423728943,,,,,-0.00415802,,,,,,,,,,,,,,,,,,15.94
,-0.035308838,0.423728943,,,,,-0.010391235,,,,,,,,,,,,,,,,,,15.96
,-0.031158447,0.394645691,,,,,-0.006233215,,,,,,,,,,,,,,,,,,15.98
,-0.033233643,0.315719604,,,,,-0.008308411,,,,,,,,,,,,,,,,,,16
,-0.022850037,0.197319031,,,,,-0.008308411,,,,,,,,,,,,,,,,,,16.02
,-0.022850037,0.087234497,,,,,-0.00415802,,,,,,,,,,,,,,,,,,16.04
,-0.029075623,0.035308838,,,,,-0.006233215,,,,,,,,,,,,,,,,,,16.06
,-0.024925232,0.041542053,,,,,0,,,,,,,,,,,,,,,,,,16.08
,-0.029075623,0.143318176,,,,,-0.012466431,,,,,,,,,,,,,,,,,,16.1
,-0.020767212,0.249252319,,,,,-0.010391235,,,,,,,,,,,,,,,,,,16.12
,-0.031158447,0.284561157,,,,,-0.006233215,,,,,,,,,,,,,,,,,,16.14
,-0.033233643,0.286636353,,,,,-0.014541626,,,,,,,,,,,,,,,,,,16.16
,-0.029075623,0.334411621,,,,,-0.010391235,,,,,,,,,,,,,,,,,,16.18
,-0.031158447,0.398803711,,,,,-0.006233215,,,,,,,,,,,,,,,,,,16.2
,-0.031158447,0.436187744,,,,,-0.012466431,,,,,,,,,,,,,,,,,,16.22
,-0.035308838,0.436187744,,,,,-0.016616821,,,,,,,,,,,,,,,,,,16.24
,-0.029075623,0.409187317,,,,,-0.00415802,,,,,,,,,,,,,,,,,,16.26
,-0.029075623,0.373878479,,,,,-0.00415802,,,,,,,,,,,,,,,,,,16.28
,-0.035308838,0.359336853,,,,,-0.00415802,,,,,,,,,,,,,,,,,,16.3
,-0.031158447,0.346870422,,,,,-0.008308411,,,,,,,,,,,,,,,,,,16.32
,-0.031158447,0.336486816,,,,,-0.010391235,,,,,,,,,,,,,,,,,,16.34
,-0.033233643,0.344795227,,,,,-0.010391235,,,,,,,,,,,,,,,,,,16.36
,-0.024925232,0.411262512,,,,,-0.006233215,,,,,,,,,,,,,,,,,,16.38
,-0.027000427,0.496421814,,,,,-0.016616821,,,,,,,,,,,,,,,,,,16.4
,-0.031158447,0.567047119,,,,,-0.018699646,,,,,,,,,,,,,,,,,,16.42
,-0.033233643,0.627281189,,,,,-0.018699646,,,,,,,,,,,,,,,,,,16.44
,-0.035308838,0.668823242,,,,,-0.014541626,,,,,,,,,,,,,,,,,,16.46
,-0.033233643,0.714523315,,,,,-0.014541626,,,,,,,,,,,,,,,,,,16.48
,-0.027000427,0.751907349,,,,,-0.016616821,,,,,,,,,,,,,,,,,,16.5
,-0.022850037,0.791374207,,,,,-0.012466431,,,,,,,,,,,,,,,,,,16.52
,-0.027000427,0.839149475,,,,,-0.010391235,,,,,,,,,,,,,,,,,,16.54
,-0.031158447,0.891075134,,,,,-0.020774841,,,,,,,,,,,,,,,,,,16.56
,-0.037384033,0.957542419,,,,,-0.018699646,,,,,,,,,,,,,,,,,,16.58
,-0.037384033,1.019851685,,,,,-0.014541626,,,,,,,,,,,,,,,,,,16.6
,-0.029075623,1.073860168,,,,,-0.018699646,,,,,,,,,,,,,,,,,,16.62
,-0.035308838,1.107093811,,,,,0,,,,,,,,,,,,,,,,,,16.64
,-0.033233643,1.142402649,,,,,0.06023407,,,,,,,,,,,,,,,,,,16.66
,-0.029075623,1.138252258,,,,,0.155776978,,,,,,,,,,,,,,,,,,16.68
,-0.029075623,0.564971924,,,,,0.240943909,,,,,,,,,,,,,,,,,,16.7
,-0.033233643,0.224327087,,,,,0.301177979,,,,,,,,,,,,,,,,,,16.72
,-0.031158447,0.089309692,,,,,0.384262085,,,,,,,,,,,,,,,,,,16.74
,-0.027000427,0.041542053,,,,,0.456962585,,,,,,,,,,,,,,,,,,16.76
,-0.031158447,0.020767212,,,,,0.527580261,,,,,,,,,,,,,,,,,,16.78
,-0.024925232,0.012458801,,,,,0.587814331,,,,,,,,,,,,,,,,,,16.8
,-0.031158447,0.012458801,,,,,0.573280334,,,,,,,,,,,,,,,,,,16.82
,-0.031158447,0.010383606,,,,,0.519271851,,,,,,,,,,,,,,,,,,16.84
,-0.029075623,0.010383606,,,,,0.467346191,,,,,,,,,,,,,,,,,,16.86
,-0.035308838,0.008308411,,,,,0.369720459,,,,,,,,,,,,,,,,,,16.88
,-0.037384033,0.010383606,,,,,0.195243835,,,,,,,,,,,,,,,,,,16.9
,-0.024925232,0.012458801,,,,,0.070617676,,,,,,,,,,,,,,,,,,16.92
,-0.031158447,0.004150391,,,,,0.022842407,,,,,,,,,,,,,,,,,,16.94
,-0.033233643,0.010383606,,,,,0.074775696,,,,,,,,,,,,,,,,,,16.96
,-0.033233643,0.012458801,,,,,0.176551819,,,,,,,,,,,,,,,,,,16.98
,-0.029075623,0.010383606,,,,,0.270019531,,,,,,,,,,,,,,,,,,17
,-0.031158447,0.008308411,,,,,0.371795654,,,,,,,,,,,,,,,,,,17.02
,-0.029075623,0.012458801,,,,,0.51096344,,,,,,,,,,,,,,,,,,17.04
,-0.031158447,0.012458801,,,,,0.63974762,,,,,,,,,,,,,,,,,,17.06
,-0.027000427,0.006225586,,,,,0.760215759,,,,,,,,,,,,,,,,,,17.08
,-0.039466858,0.012458801,,,,,0.90145874,,,,,,,,,,,,,,,,,,17.1
,-0.035308838,0.010383606,,,,,1.071784973,,,,,,,,,,,,,,,,,,17.12
,-0.027000427,0.012458801,,,,,1.217178345,,,,,,,,,,,,,,,,,,17.14
,-0.033233643,0.004150391,,,,,1.302337646,,,,,,,,,,,,,,,,,,17.16
,-0.033233643,0.010383606,,,,,1.397888184,,,,,,,,,,,,,,,,,,17.18
,-0.031158447,0.010383606,,,,,1.491355896,,,,,,,,,,,,,,,,,,17.2
,-0.029075623,0.006225586,,,,,1.505897522,,,,,,,,,,,,,,,,,,17.22
,-0.035308838,0.012458801,,,,,1.42073822,,,,,,,,,,,,,,,,,,17.24
,-0.039466858,0.010383606,,,,,1.42073822,,,,,,,,,,,,,,,,,,17.26
,-0.035308838,0.010383606,,,,,1.574440002,,,,,,,,,,,,,,,,,,17.28
,-0.033233643,0.008308411,,,,,1.719841003,,,,,,,,,,,,,,,,,,17.3
,-0.029075623,0.008308411,,,,,1.784225464,,,,,,,,,,,,,,,,,,17.32
,-0.031158447,0.010383606,,,,,1.823692322,,,,,,,,,,,,,,,,,,17.34
,-0.033233643,0.008308411,,,,,1.898468018,,,,,,,,,,,,,,,,,,17.36
,-0.039466858,-0.006233215,,,,,1.973243713,,,,,,,,,,,,,,,,,,17.38
,-0.049850464,0.004150391,,,,,1.979476929,,,,,,,,,,,,,,,,,,17.4
,-0.058158875,0.008308411,,,,,1.967010498,,,,,,,,,,,,,,,,,,17.42
,-0.058158875,5.55E-17,,,,,1.950393677,,,,,,,,,,,,,,,,,,17.44
,-0.047775269,0.006225586,,,,,1.942085266,,,,,,,,,,,,,,,,,,17.46
,-0.054000854,0.006225586,,,,,1.92339325,,,,,,,,,,,,,,,,,,17.48
,-0.043617249,0.002075195,,,,,1.948318481,,,,,,,,,,,,,,,,,,17.5
,-0.047775269,-0.002082825,,,,,2.039710999,,,,,,,,,,,,,,,,,,17.52
,-0.043617249,5.55E-17,,,,,2.11656189,,,,,,,,,,,,,,,,,,17.54
,-0.033233643,0.002075195,,,,,2.118644714,,,,,,,,,,,,,,,,,,17.56
,-0.033233643,5.55E-17,,,,,2.062561035,,,,,,,,,,,,,,,,,,17.58
,-0.029075623,-0.006233215,,,,,1.998168945,,,,,,,,,,,,,,,,,,17.6
,-0.029075623,0.002075195,,,,,1.719841003,,,,,,,,,,,,,,,,,,17.62
,-0.024925232,-0.002082825,,,,,0.774757385,,,,,,,,,,,,,,,,,,17.64
,-0.024925232,0.008308411,,,,,0.286636353,,,,,,,,,,,,,,,,,,17.66
,-0.029075623,0.004150391,,,,,0.093467712,,,,,,,,,,,,,,,,,,17.68
,-0.016616821,-0.002082825,,,,,0.022842407,,,,,,,,,,,,,,,,,,17.7
,-0.018692017,0.008308411,,,,,-0.00415802,,,,,,,,,,,,,,,,,,17.72
,-0.012458801,0.006225586,,,,,-0.018699646,,,,,,,,,,,,,,,,,,17.74
,-0.010383606,0.002075195,,,,,-0.024925232,,,,,,,,,,,,,,,,,,17.76
,5.55E-17,-0.002082825,,,,,-0.020774841,,,,,,,,,,,,,,,,,,17.78
,0.00415802,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,17.8
,0.016616821,0.006225586,,,,,-0.010391235,,,,,,,,,,,,,,,,,,17.82
,0.041542053,0.006225586,,,,,-0.00415802,,,,,,,,,,,,,,,,,,17.84
,0.06023407,0.002075195,,,,,-0.006233215,,,,,,,,,,,,,,,,,,17.86
,0.083084106,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,17.88
,0.108009338,0.004150391,,,,,-0.012466431,,,,,,,,,,,,,,,,,,17.9
,0.13293457,0.004150391,,,,,-0.020774841,,,,,,,,,,,,,,,,,,17.92
,0.176551819,0.002075195,,,,,-0.018699646,,,,,,,,,,,,,,,,,,17.94
,0.232635498,0.002075195,,,,,-0.022850037,,,,,,,,,,,,,,,,,,17.96
,0.259635925,0.004150391,,,,,-0.018699646,,,,,,,,,,,,,,,,,,17.98
,0.272102356,5.55E-17,,,,,-0.018699646,,,,,,,,,,,,,,,,,,18
,0.280410767,-0.002082825,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.02
,0.276252747,0.008308411,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.04
,0.278335571,0.008308411,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.06
,0.25756073,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.08
,0.199401855,0.006225586,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.1
,0.155784607,0.008308411,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.12
,0.139167786,0.008308411,,,,,-0.016616821,,,,,,,,,,,,,,,,,,18.14
,0.12878418,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.16
,0.122550964,0.006225586,,,,,-0.018699646,,,,,,,,,,,,,,,,,,18.18
,0.12878418,5.55E-17,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.2
,0.126701355,0.006225586,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.22
,0.13709259,0.006225586,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.24
,0.147476196,0.004150391,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.26
,0.13293457,0.010383606,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.28
,0.116317749,0.008308411,,,,,-0.016616821,,,,,,,,,,,,,,,,,,18.3
,0.108009338,0.008308411,,,,,-0.018699646,,,,,,,,,,,,,,,,,,18.32
,0.093467712,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.34
,0.0727005,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.36
,0.066467285,5.55E-17,,,,,-0.008308411,,,,,,,,,,,,,,,,,,18.38
,0.066467285,-0.002082825,,,,,-0.008308411,,,,,,,,,,,,,,,,,,18.4
,0.054008484,0.004150391,,,,,-0.006233215,,,,,,,,,,,,,,,,,,18.42
,0.06023407,0.008308411,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.44
,0.041542053,0.008308411,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.46
,0.024925232,0.004150391,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.48
,0.022850037,5.55E-17,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.5
,0.010383606,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.52
,0.008308411,0.006225586,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.54
,0.008308411,5.55E-17,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.56
,0.014541626,-0.00415802,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.58
,0.018692017,0.008308411,,,,,-0.020774841,,,,,,,,,,,,,,,,,,18.6
,0.020774841,-0.002082825,,,,,-0.016616821,,,,,,,,,,,,,,,,,,18.62
,0.014541626,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.64
,0.018692017,0.008308411,,,,,-0.008308411,,,,,,,,,,,,,,,,,,18.66
,0.018692017,0.008308411,,,,,-0.008308411,,,,,,,,,,,,,,,,,,18.68
,0.016616821,5.55E-17,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.7
,0.029083252,0.006225586,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.72
,0.014541626,0.004150391,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.74
,0.020774841,0.004150391,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.76
,0.016616821,0.006225586,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.78
,0.022850037,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.8
,0.016616821,0.008308411,,,,,-0.016616821,,,,,,,,,,,,,,,,,,18.82
,0.018692017,0.004150391,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.84
,0.012466431,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.86
,0.010383606,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.88
,0.008308411,-0.002082825,,,,,-0.010391235,,,,,,,,,,,,,,,,,,18.9
,0.00415802,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.92
,-0.012458801,0.010383606,,,,,-0.016616821,,,,,,,,,,,,,,,,,,18.94
,-0.020767212,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,18.96
,-0.024925232,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,18.98
,-0.020767212,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19
